location,city,country,year,month,parameter,value,latitude,longitude
Vredepeel-Vredeweg,Vredepeel,NL,2016,01,o3,-307.1379204892967,51.5405,5.85307
Den Haag-Rebecquestraat,Den Haag,NL,2016,01,o3,-25.22374617737004,52.0771,4.2891900000000005
Zegveld-Oude Meije,Zegveld,NL,2016,01,o3,-20.14970948012233,52.138000000000005,4.83819
Valthermond-Noorderdiep,Valthermond,NL,2016,01,o3,7.126192660550459,52.8757,6.93243
Schiedam-Alphons Arienstraat,Schiedam,NL,2016,01,pm25,-18.322435530556213,51.9214,4.40139
PNH Badhoevedorp,Badhoevedorp,NL,2016,01,pm25,14.979234371033833,52.333999999999996,4.77401
Horst a/d Maas-Hoogheide,Horst a/d Maas,NL,2016,01,pm25,-155.52091366396314,51.4541,6.1082
Rotterdam-Schiedamsevest,Rotterdam,NL,2016,01,pm25,11.492426014873002,51.9142,4.47992
Nijmegen-Graafseweg,Nijmegen,NL,2016,01,pm25,12.934826492940978,51.8414,5.85778
Rotterdam Zuid-Pleinweg,Rotterdam Zuid,NL,2016,01,pm10,22.088958567526078,51.8911,4.48069
De Zilk-Vogelaarsdreef,De Zilk,NL,2016,01,no2,11.232553516819571,52.2966,4.51082
Cabauw-Wielsekade,Cabauw,NL,2016,01,no2,2.358562691131499,51.9745,4.9233
Valthermond-Noorderdiep,Valthermond,NL,2016,01,no2,-3.936345565749236,52.8757,6.93243
Schiedam-Alphons Arienstraat,Schiedam,NL,2016,01,o3,-9.610703363914373,51.9214,4.40139
Maastricht-Hoge Fronten,Maastricht,NL,2016,01,o3,-288.7905198776758,50.8521,5.6758
Veldhoven-Europalaan,Veldhoven,NL,2016,01,o3,6.56354740061162,51.4074,5.393330000000001
Wieringerwerf-Medemblikkerweg,Wieringerwerf,NL,2016,01,o3,12.62727828746177,52.8037,5.05051
Eibergen-Lintveldseweg,Eibergen,NL,2016,01,o3,-15.222415902140671,52.0918,6.60537
Kollumerwaard-Hooge Zuidwal,Kollumerwaard,NL,2016,01,o3,19.126559633027522,53.3304,6.27681
Hoek v. Holland-Berghaven,Hoek v. Holland,NL,2016,01,pm25,-52.46264456722514,51.9778,4.12194
PNH Staalstraat,Staalstraat,NL,2016,01,pm25,15.328103053873393,52.4744,4.6288
Maastricht-Hoge Fronten,Maastricht,NL,2016,01,pm25,-17.2244101902385,50.8521,5.6758
Rotterdam-Bentinckplein,Rotterdam,NL,2016,01,pm25,12.775125195649151,51.9271,4.46134
Enschede-Winkelshorst,Enschede,NL,2016,01,pm25,-70.47019820063396,52.2345,6.91949
Nijmegen-Graafseweg,Nijmegen,NL,2016,01,no2,12.531620795107035,51.8414,5.85778
Rotterdam Noord -Statenweg,Rotterdam Noord ,NL,2016,01,o3,17.042201834862382,51.9271,4.46134
PNH Hoofddorp,Hoofddorp,NL,2016,01,o3,-84.64480122324159,52.3275,4.7150099999999995
Zierikzee-Lange Slikweg,Zierikzee,NL,2016,01,o3,20.241284403669724,51.6347,3.9166199999999995
Haarlem-Schipholweg,Haarlem,NL,2016,01,o3,2.148883792048932,52.3705,4.64232
Nijmegen-Ruyterstraat,Nijmegen,NL,2016,01,o3,4.5760091743119276,51.8382,5.85694
Groningen-Nijensteinheerd,Groningen,NL,2016,01,o3,-45.890443425076455,53.2465,6.60894
Amsterdam-Van Diemenstraat,Amsterdam,NL,2016,01,pm25,18.064749297205918,52.39,4.88781
Amsterdam-Hoogtij,Amsterdam,NL,2016,01,pm25,16.283648842404325,52.428000000000004,4.77348
Breda-Tilburgseweg,Breda,NL,2016,01,pm25,10.344058660989129,51.5935,4.82494
Breukelen-Snelweg,Breukelen,NL,2016,01,pm25,11.547953212336266,52.2015,4.98744
Maastricht-A2 Kasteel Hillenraadweg,Maastricht,NL,2016,01,pm25,-28.63560645473359,50.8598,5.71381
Amsterdam-Einsteinweg,Amsterdam,NL,2016,01,pm10,26.564038876571285,52.3813,4.84523
Heerlen-Jamboreepad,Heerlen,NL,2016,01,pm10,13.428219289021044,50.9003,5.98685
Barsbeek-De Veenen,Barsbeek,NL,2016,01,no2,7.098715596330276,52.6541,6.01757
Maassluis-Kwartellaan,Maassluis,NL,2016,01,o3,-999.0,51.931999999999995,4.22802
Breda-Bastenakenstraat,Breda,NL,2016,01,o3,3.4454128440366962,51.6031,4.78102
Den Haag-Bleriotlaan,Den Haag,NL,2016,01,o3,9.054908256880733,52.038999999999994,4.359380000000001
Wekerom-Riemterdijk,Wekerom,NL,2016,01,o3,13.084510703363913,52.1116,5.708419999999999
Rotterdam Zuid-Zwartewaalstraat,Rotterdam Zuid,NL,2016,01,pm25,14.067354588969067,51.8936,4.4875300000000005
Amsterdam-Stadhouderskade,Amsterdam,NL,2016,01,pm25,14.171203976628789,52.358000000000004,4.8997
Geleen-Asterstraat,Geleen,NL,2016,01,pm25,8.37077247805787,50.9844,5.82223
Veldhoven-Europalaan,Veldhoven,NL,2016,01,pm25,-25.14456021403596,51.4074,5.393330000000001
Cabauw-Wielsekade,Cabauw,NL,2016,01,pm25,-5.171100003199375,51.9745,4.9233
Botlek-Spoortunnel,Botlek,NL,2016,01,pm10,-127.52530578695745,51.8701,4.31806
Hoek v. Holland-Berghaven,Hoek v. Holland,NL,2016,01,pm10,-41.45635973837697,51.9778,4.12194
Geleen-Asterstraat,Geleen,NL,2016,01,pm10,12.658073168904947,50.9844,5.82223
